user_id,region,country,subscription_plan,months_subscribed,usage_frequency,feature_adoption,failed_payments,support_tickets,last_active_days_ago,prompt_volume,api_or_app,renewal_behavior
NMC000349,Asia,India,Free,15,13,4,0,2,4,230,App,Renewed
NMC000350,Africa,Kenya,Pro,26,25,7,1,1,3,1736,API,Renewed
NMC000351,North America,United States,Free,4,16,5,0,3,23,299,App,Skipped
NMC000352,Africa,Egypt,Business,47,24,10,0,0,7,3756,App,Renewed
NMC000353,Europe,Italy,Pro,21,22,8,0,2,3,1426,App,Renewed
NMC000354,North America,United States,Business,21,27,10,0,3,1,4209,App,Renewed
NMC000355,Africa,Ghana,Pro,18,14,9,0,0,15,1039,App,Downgraded
NMC000356,Asia,India,Pro,15,22,8,1,0,6,1108,API,Renewed
NMC000357,North America,United States,Business,16,23,9,0,2,0,4025,API,Renewed
NMC000358,Europe,Sweden,Business,25,22,10,0,3,3,4701,App,Renewed
NMC000359,Europe,United Kingdom,Pro,46,30,8,1,4,1,2649,App,Renewed
NMC000360,Europe,United Kingdom,Free,1,9,7,0,5,5,196,App,Skipped
NMC000361,Africa,Nigeria,Free,2,12,3,0,1,10,52,App,Skipped
NMC000362,Africa,Kenya,Pro,17,14,6,0,0,14,1562,App,Renewed
NMC000363,Africa,Ghana,Business,40,25,7,0,3,5,4209,API,Renewed
NMC000364,North America,United States,Business,5,21,4,0,3,2,1254,App,Renewed
NMC000365,North America,Canada,Business,29,26,8,0,2,4,4408,API,Renewed
NMC000366,North America,United States,Business,29,30,9,0,2,2,6689,API,Renewed
NMC000367,Europe,United Kingdom,Free,2,13,3,0,1,6,215,App,Renewed
NMC000368,Africa,Ghana,Pro,19,23,6,1,1,3,1775,App,Renewed
NMC000369,Oceania,Australia,Pro,13,14,7,0,1,5,1239,App,Skipped
NMC000370,Europe,United Kingdom,Pro,12,21,6,0,1,4,1813,API,Renewed
NMC000371,North America,United States,Pro,10,15,4,0,0,31,1079,App,Renewed
NMC000372,Africa,Kenya,Pro,31,13,8,0,1,11,1149,App,Renewed
NMC000373,Europe,Germany,Pro,4,23,7,0,2,1,2140,App,Renewed
NMC000374,Africa,Nigeria,Free,10,4,6,0,1,44,103,App,Skipped
NMC000375,Europe,Netherlands,Business,7,16,8,0,3,4,4534,API,Renewed
NMC000376,North America,United States,Pro,28,26,8,0,3,1,3013,API,Renewed
NMC000377,Africa,South Africa,Free,6,4,3,0,2,23,129,App,Downgraded
NMC000378,Asia,Japan,Pro,12,24,5,1,1,1,1529,API,Renewed
NMC000379,Latin America,Colombia,Business,30,19,9,1,0,26,5075,API,Renewed
NMC000380,Europe,Italy,Business,32,23,10,0,3,1,3790,App,Renewed
NMC000381,North America,United States,Pro,31,13,6,0,1,11,1555,API,Renewed
NMC000382,Africa,Kenya,Free,7,5,4,0,1,119,197,App,Downgraded
NMC000383,Africa,Kenya,Pro,24,26,7,2,0,6,1368,App,Skipped
NMC000384,Oceania,Australia,Free,3,16,1,0,2,14,91,App,Downgraded
NMC000385,Africa,Côte d’Ivoire,Free,2,9,4,0,0,7,173,App,Renewed
NMC000386,Europe,France,Pro,4,15,4,1,1,7,1351,API,Skipped
NMC000387,Africa,Nigeria,Free,12,19,1,0,2,4,193,App,Skipped
NMC000388,Latin America,Brazil,Pro,11,20,9,0,3,4,1518,App,Skipped
NMC000389,North America,United States,Free,2,16,5,0,3,9,304,App,Renewed
NMC000390,Europe,Germany,Business,1,16,10,3,1,1,3806,App,Downgraded
NMC000391,Africa,Côte d’Ivoire,Pro,44,17,8,0,1,19,1546,API,Renewed
NMC000392,Africa,Botswana,Business,24,13,9,1,2,6,2893,API,Renewed
NMC000393,Europe,Sweden,Free,10,16,3,0,3,40,218,App,Skipped
NMC000394,North America,United States,Pro,14,17,9,0,0,14,1412,App,Renewed
NMC000395,North America,United States,Free,29,16,6,0,0,14,446,App,Skipped
NMC000396,Europe,United Kingdom,Pro,38,14,9,0,0,32,1312,App,Renewed
NMC000397,North America,Canada,Free,14,8,2,0,2,13,106,App,Skipped
NMC000398,Africa,Kenya,Pro,36,10,9,1,1,2,531,App,Renewed
NMC000399,Europe,Italy,Pro,16,22,7,0,1,5,1643,App,Renewed
NMC000400,Africa,Ghana,Business,13,22,8,0,5,1,4378,API,Renewed
NMC000401,Africa,South Africa,Pro,12,26,7,0,0,0,1772,API,Renewed
NMC000402,Africa,Ghana,Business,30,22,9,1,3,2,4519,API,Skipped
NMC000403,Europe,France,Business,38,24,6,0,4,1,6158,API,Renewed
NMC000404,Europe,United Kingdom,Pro,5,12,9,0,1,17,1428,API,Renewed
NMC000405,Europe,United Kingdom,Pro,18,20,7,0,2,10,1503,API,Renewed
NMC000406,Oceania,Australia,Business,15,24,8,0,1,2,5529,API,Renewed
NMC000407,Africa,Botswana,Business,18,15,7,0,1,1,1931,API,Renewed
NMC000408,Europe,Netherlands,Pro,9,16,7,0,1,22,1692,App,Renewed
NMC000409,Africa,Uganda,Pro,48,14,6,1,2,24,865,API,Renewed
NMC000410,North America,United States,Pro,6,21,4,0,1,7,1660,App,Renewed
NMC000411,Asia,United Arab Emirates,Free,2,5,5,0,1,74,163,App,Downgraded
NMC000412,North America,United States,Free,6,14,5,0,1,14,416,API,Skipped
NMC000413,Africa,Rwanda,Free,1,13,6,0,1,12,274,App,Skipped
NMC000414,Europe,Germany,Free,15,7,10,0,1,18,282,API,Skipped
NMC000415,Europe,United Kingdom,Pro,13,23,9,0,1,2,2215,API,Skipped
NMC000416,North America,Mexico,Business,3,15,8,0,3,3,3222,App,Renewed
NMC000417,Asia,Philippines,Pro,31,25,8,0,1,1,1756,App,Renewed
NMC000418,North America,United States,Business,43,29,10,0,3,6,5036,API,Renewed
NMC000419,North America,United States,Free,20,13,2,0,0,17,165,App,Skipped
NMC000420,Europe,Netherlands,Pro,10,26,7,1,2,1,1691,API,Renewed
NMC000421,Africa,Côte d’Ivoire,Free,5,7,5,0,2,29,104,App,Downgraded
NMC000422,Africa,Ghana,Pro,4,11,7,0,2,9,1098,App,Renewed
NMC000423,Europe,France,Business,13,29,7,0,3,1,4669,App,Renewed
NMC000424,Africa,Tanzania,Free,17,10,2,0,2,23,61,App,Downgraded
NMC000425,Africa,Nigeria,Pro,13,23,6,0,1,3,919,App,Renewed
NMC000426,Asia,Philippines,Pro,7,17,5,0,0,12,546,App,Renewed
NMC000427,Europe,Spain,Pro,9,17,8,0,1,13,1456,API,Downgraded
NMC000428,North America,United States,Free,9,17,8,0,0,21,199,API,Downgraded
NMC000429,Africa,Côte d’Ivoire,Pro,15,24,6,1,0,4,2012,App,Downgraded
NMC000430,Asia,Philippines,Free,13,5,7,0,2,15,195,App,Skipped
NMC000431,Africa,South Africa,Free,13,8,5,0,1,12,148,App,Skipped
NMC000432,Asia,Philippines,Pro,8,19,8,0,4,7,2065,App,Renewed
NMC000433,North America,Canada,Free,7,1,3,0,0,52,86,API,Renewed
NMC000434,Asia,Indonesia,Pro,7,20,7,0,1,4,1926,App,Renewed
NMC000435,North America,United States,Business,14,26,4,0,2,7,4381,API,Renewed
NMC000436,Europe,Spain,Pro,11,18,10,0,1,11,1261,App,Downgraded
NMC000437,North America,United States,Pro,21,20,9,0,1,3,1316,App,Renewed
NMC000438,North America,Canada,Pro,13,29,5,0,0,0,1461,App,Renewed
NMC000439,Europe,Netherlands,Business,17,22,9,0,3,12,5462,API,Renewed
NMC000440,Europe,Netherlands,Free,4,11,4,0,1,37,239,App,Skipped
NMC000441,Africa,Egypt,Business,6,21,7,1,3,2,4146,API,Renewed
NMC000442,Africa,Ghana,Pro,14,18,8,1,1,5,2011,API,Renewed
NMC000443,North America,United States,Pro,10,27,8,1,1,1,2064,API,Renewed
NMC000444,Asia,Philippines,Free,12,13,5,0,4,13,275,App,Downgraded
NMC000445,Europe,Germany,Pro,19,17,7,0,1,18,1081,App,Renewed
NMC000446,Asia,India,Free,2,10,2,0,2,12,163,App,Downgraded
NMC000447,Europe,United Kingdom,Pro,38,23,7,0,3,1,1750,App,Renewed
NMC000448,North America,United States,Pro,11,21,5,0,2,1,1618,API,Renewed
NMC000449,North America,United States,Free,18,12,8,0,0,10,330,API,Skipped
NMC000450,Europe,Netherlands,Pro,33,29,8,1,1,1,3077,API,Skipped
NMC000451,North America,United States,Pro,7,24,7,0,2,3,1924,API,Downgraded
NMC000452,Europe,Spain,Free,4,14,3,0,2,7,220,App,Renewed
NMC000453,Africa,Nigeria,Free,2,16,5,0,2,13,260,App,Downgraded
NMC000454,Africa,Morocco,Pro,35,15,7,1,1,8,1713,API,Skipped
NMC000455,Europe,Germany,Pro,18,17,5,1,1,9,1192,App,Renewed
NMC000456,Europe,France,Pro,25,18,3,0,1,6,962,App,Skipped
NMC000457,Latin America,Colombia,Free,2,15,2,0,3,3,191,App,Downgraded
NMC000458,Africa,South Africa,Pro,20,28,7,0,0,0,1159,App,Renewed
NMC000459,North America,Canada,Business,18,28,9,0,1,0,4170,API,Renewed
NMC000460,Latin America,Colombia,Pro,28,25,8,1,0,2,1639,App,Renewed
NMC000461,Asia,United Arab Emirates,Business,48,26,9,0,3,1,7680,API,Renewed
NMC000462,Latin America,Peru,Free,6,4,2,0,2,103,74,App,Downgraded
NMC000463,Europe,Spain,Free,8,13,5,0,2,9,209,App,Renewed
NMC000464,Africa,Kenya,Business,20,15,8,0,2,7,1961,API,Renewed
NMC000465,North America,United States,Free,8,16,2,0,0,16,263,API,Downgraded
NMC000466,Africa,Morocco,Business,18,15,10,0,3,12,4593,App,Renewed
NMC000467,Africa,Rwanda,Pro,12,23,9,1,0,3,1089,App,Downgraded
NMC000468,North America,United States,Pro,35,19,4,1,2,12,1156,App,Renewed
NMC000469,Oceania,Australia,Pro,26,20,10,1,1,7,1993,App,Downgraded
NMC000470,Europe,France,Pro,13,24,10,0,1,8,1438,App,Renewed
NMC000471,Europe,France,Free,8,14,5,0,1,12,226,App,Skipped
NMC000472,Africa,Ghana,Pro,9,19,4,0,2,10,1365,App,Renewed
NMC000473,Africa,South Africa,Free,23,7,5,0,1,99,160,App,Renewed
NMC000474,Africa,Morocco,Business,14,8,10,0,4,8,2846,API,Renewed
NMC000475,Europe,United Kingdom,Pro,28,24,7,1,2,3,1519,API,Renewed
NMC000476,Africa,Ghana,Free,6,14,3,0,1,14,134,App,Skipped
NMC000477,Asia,India,Pro,41,22,7,0,0,5,1801,API,Renewed
NMC000478,Africa,Kenya,Free,13,9,5,0,0,12,170,App,Skipped
NMC000479,Europe,United Kingdom,Free,15,6,3,0,1,14,175,App,Downgraded
NMC000480,Europe,Italy,Pro,25,24,6,0,1,5,902,App,Skipped
NMC000481,Oceania,Australia,Business,24,21,8,0,1,6,3534,App,Renewed
NMC000482,Africa,Nigeria,Pro,10,20,4,0,1,2,1042,App,Downgraded
NMC000483,Africa,Ghana,Business,38,14,6,1,1,31,3813,API,Renewed
NMC000484,Africa,Rwanda,Business,33,20,9,0,4,4,3286,API,Downgraded
NMC000485,Asia,Singapore,Free,12,16,3,0,2,6,283,API,Skipped
NMC000486,Oceania,Australia,Free,13,11,4,0,2,12,208,App,Skipped
NMC000487,Asia,Singapore,Pro,5,19,9,0,1,1,978,App,Renewed
NMC000488,Africa,Ghana,Pro,35,17,9,0,1,6,858,App,Renewed
NMC000489,Europe,Sweden,Pro,17,19,8,0,2,30,1452,App,Renewed
NMC000490,Africa,Morocco,Business,11,26,8,3,1,2,6022,API,Skipped
NMC000491,North America,Canada,Pro,15,26,8,0,0,2,2683,API,Renewed
NMC000492,North America,Canada,Business,40,30,8,0,5,1,2932,App,Renewed
NMC000493,Latin America,Colombia,Free,2,17,3,0,3,18,153,App,Renewed
NMC000494,Africa,Rwanda,Free,14,12,3,0,1,22,136,App,Downgraded
NMC000495,Europe,Sweden,Pro,15,26,9,0,1,0,1062,API,Downgraded
NMC000496,Africa,Uganda,Free,22,10,6,0,1,1,238,App,Downgraded
NMC000497,Latin America,Brazil,Business,31,23,8,1,6,4,3724,API,Renewed
NMC000498,Europe,Netherlands,Business,48,24,7,0,1,5,1253,App,Downgraded
NMC000499,Africa,Ghana,Free,6,7,3,0,2,30,122,App,Downgraded
NMC000500,Europe,Sweden,Business,28,21,9,0,2,2,2732,App,Skipped
NMC000501,Europe,Germany,Free,8,12,2,0,0,22,110,App,Skipped
NMC000502,Oceania,Australia,Pro,21,20,5,0,3,6,1221,App,Skipped
NMC000503,Europe,Germany,Pro,4,29,8,0,0,2,1743,App,Renewed
NMC000504,North America,United States,Free,9,15,3,0,3,4,136,App,Renewed
NMC000505,Europe,Sweden,Free,10,7,3,0,3,15,145,API,Skipped
NMC000506,Africa,Egypt,Pro,4,19,6,0,0,23,1536,App,Renewed
NMC000507,Africa,South Africa,Pro,16,14,8,1,0,7,819,App,Renewed
NMC000508,Latin America,Peru,Free,5,10,8,0,1,3,107,App,Skipped
NMC000509,Europe,Germany,Pro,15,21,10,0,1,4,2526,API,Renewed
NMC000510,Europe,Sweden,Pro,29,27,3,0,0,0,1542,App,Downgraded
NMC000511,Africa,South Africa,Pro,40,24,8,0,0,5,1087,App,Renewed
NMC000512,Europe,United Kingdom,Pro,16,23,5,0,0,5,1955,API,Renewed
NMC000513,North America,United States,Business,48,30,7,0,1,3,5623,App,Renewed
NMC000514,Europe,Sweden,Pro,22,24,8,0,3,2,1747,App,Skipped
NMC000515,Africa,Ghana,Pro,15,20,7,0,2,0,1393,App,Renewed
NMC000516,Africa,Botswana,Pro,23,22,5,1,2,9,855,App,Skipped
NMC000517,North America,United States,Free,4,7,6,0,3,14,161,App,Skipped
NMC000518,Africa,Rwanda,Business,13,21,8,0,4,4,3335,App,Renewed
NMC000519,Africa,Morocco,Pro,18,21,5,0,1,2,2227,API,Downgraded
NMC000520,Africa,Morocco,Free,16,8,4,0,3,19,99,App,Skipped
NMC000521,Asia,Indonesia,Free,6,15,5,0,1,7,330,App,Renewed
NMC000522,Africa,Senegal,Pro,34,22,6,1,1,5,1612,App,Downgraded
NMC000523,Europe,Netherlands,Pro,33,24,7,2,0,2,1473,App,Skipped
NMC000524,Africa,Kenya,Pro,9,20,6,0,1,4,1474,App,Downgraded
NMC000525,Africa,Rwanda,Pro,9,28,4,0,1,2,1122,App,Renewed
NMC000526,North America,United States,Free,13,12,4,0,1,40,202,App,Skipped
NMC000527,Africa,Morocco,Free,12,14,8,0,1,23,97,App,Renewed
NMC000528,Africa,Côte d’Ivoire,Free,5,14,3,0,2,5,246,App,Skipped
NMC000529,Europe,Italy,Free,25,6,5,0,0,66,174,App,Skipped
NMC000530,North America,United States,Free,5,14,6,0,1,1,413,App,Downgraded
NMC000531,Africa,South Africa,Pro,15,25,9,0,0,1,2098,App,Renewed
NMC000532,Europe,Netherlands,Pro,7,27,6,0,4,2,1511,API,Downgraded
NMC000533,Africa,Tanzania,Pro,17,20,7,0,0,1,1598,API,Renewed
NMC000534,North America,Canada,Free,1,9,4,0,3,6,173,App,Downgraded
NMC000535,Africa,Egypt,Free,13,6,2,0,0,69,145,App,Downgraded
NMC000536,Asia,India,Pro,13,21,6,1,1,9,1367,App,Skipped
NMC000537,Asia,United Arab Emirates,Pro,29,19,6,0,0,2,1054,App,Renewed
NMC000538,Asia,India,Pro,12,11,10,1,1,24,1347,App,Skipped
NMC000539,Asia,India,Free,10,8,6,0,0,27,160,App,Renewed
NMC000540,Africa,Morocco,Pro,5,24,7,0,2,2,2056,App,Renewed
NMC000541,Africa,Nigeria,Pro,13,18,6,0,1,7,1044,App,Downgraded
NMC000542,Europe,Italy,Pro,31,11,9,0,0,12,1452,API,Renewed
NMC000543,Europe,Italy,Pro,19,22,6,0,1,1,1619,App,Downgraded
NMC000544,Africa,Ghana,Pro,22,13,6,1,1,20,718,App,Renewed
NMC000545,Africa,Kenya,Free,3,14,3,0,1,14,101,App,Downgraded
NMC000546,Africa,Côte d’Ivoire,Free,9,10,4,0,3,5,266,App,Renewed
NMC000547,North America,Canada,Free,7,20,5,0,1,10,366,App,Skipped
NMC000548,Europe,Netherlands,Free,5,6,4,0,0,4,132,API,Downgraded
NMC000549,Africa,Ghana,Pro,33,21,6,0,1,2,1403,API,Skipped
NMC000550,North America,United States,Business,16,24,9,0,2,3,6504,API,Renewed
NMC000551,Africa,Ghana,Pro,12,21,7,1,1,3,1070,App,Renewed
NMC000552,Europe,Germany,Free,8,13,5,0,1,18,191,App,Downgraded
NMC000553,Asia,United Arab Emirates,Business,18,22,9,0,1,6,2819,API,Renewed
NMC000554,Africa,Uganda,Pro,24,12,3,0,1,18,693,App,Downgraded
NMC000555,Asia,Japan,Free,15,18,7,0,1,6,315,App,Renewed
NMC000556,Africa,Rwanda,Pro,23,22,7,0,2,5,575,App,Renewed
NMC000557,Africa,Egypt,Free,8,7,1,0,2,23,90,API,Skipped
NMC000558,Africa,Nigeria,Pro,11,23,7,0,2,3,625,App,Renewed
NMC000559,Asia,Philippines,Business,19,22,8,0,1,3,3767,App,Renewed
NMC000560,Latin America,Peru,Free,5,14,4,0,0,16,178,App,Renewed
NMC000561,Europe,United Kingdom,Business,19,15,9,0,2,20,3858,API,Renewed
NMC000562,North America,United States,Free,5,3,1,0,1,21,119,App,Skipped
NMC000563,North America,United States,Business,19,29,7,0,3,1,4559,API,Renewed
NMC000564,Asia,Japan,Pro,3,16,7,0,1,2,1441,API,Renewed
NMC000565,North America,Mexico,Pro,12,8,9,0,3,13,901,App,Renewed
NMC000566,Africa,Uganda,Pro,37,18,5,1,0,6,1296,App,Renewed
NMC000567,Africa,Rwanda,Business,48,18,7,0,2,14,4324,API,Renewed
NMC000568,Oceania,Australia,Business,29,20,10,1,2,6,4160,API,Renewed
NMC000569,North America,United States,Pro,4,20,6,0,1,1,1451,App,Renewed
NMC000570,North America,United States,Business,48,23,9,0,4,2,5498,API,Renewed
NMC000571,North America,United States,Pro,26,22,6,0,2,1,1671,App,Renewed
NMC000572,Latin America,Chile,Free,5,9,2,0,3,18,136,App,Renewed
NMC000573,North America,United States,Pro,24,18,8,0,1,9,1041,API,Renewed
NMC000574,Oceania,Australia,Pro,9,17,6,0,0,13,1024,API,Skipped
NMC000575,North America,United States,Pro,19,24,9,0,2,1,1912,API,Renewed
NMC000576,Africa,Ghana,Business,17,29,9,0,0,1,5388,API,Renewed
NMC000577,North America,United States,Business,30,24,9,0,7,2,4264,API,Renewed
NMC000578,Europe,France,Free,18,8,4,0,2,35,77,App,Renewed
NMC000579,Africa,Uganda,Pro,19,23,8,1,1,7,1654,API,Downgraded
NMC000580,Africa,South Africa,Free,1,15,1,0,1,32,230,App,Skipped
NMC000581,North America,United States,Pro,28,26,7,0,3,4,918,App,Downgraded
NMC000582,North America,United States,Pro,15,17,5,0,0,36,1068,App,Skipped
NMC000583,Latin America,Argentina,Pro,18,20,8,0,0,3,1161,App,Skipped
NMC000584,Africa,Ghana,Pro,22,13,9,1,0,4,1507,App,Renewed
NMC000585,Africa,South Africa,Pro,29,27,7,0,1,4,1611,API,Renewed
NMC000586,Asia,Philippines,Free,5,6,4,0,2,10,90,App,Renewed
NMC000587,North America,United States,Pro,48,25,9,0,0,2,2403,App,Downgraded
NMC000588,Africa,Kenya,Business,37,22,10,0,2,4,3852,API,Renewed
NMC000589,Africa,Nigeria,Pro,7,24,8,1,6,2,2528,App,Renewed
NMC000590,North America,United States,Business,13,27,6,0,3,4,4093,API,Skipped
NMC000591,Africa,Tanzania,Pro,35,12,5,0,2,5,683,API,Renewed
NMC000592,Africa,Nigeria,Free,9,9,4,0,2,3,215,App,Skipped
NMC000593,Africa,Morocco,Business,41,29,7,0,1,2,5272,App,Renewed
NMC000594,Latin America,Colombia,Free,14,5,5,0,1,66,223,App,Renewed
NMC000595,Africa,Egypt,Free,24,14,10,0,0,12,238,App,Skipped
NMC000596,Oceania,Australia,Pro,48,27,8,0,2,3,3326,API,Renewed
NMC000597,Africa,Nigeria,Pro,33,12,5,0,0,18,716,App,Renewed
NMC000598,North America,Canada,Free,7,11,4,0,1,34,162,App,Skipped
NMC000599,Europe,Germany,Business,33,30,9,1,3,0,5237,API,Renewed
NMC000600,Asia,India,Business,27,23,9,1,1,4,2123,API,Renewed
NMC000601,North America,United States,Business,18,21,5,0,6,7,4771,API,Renewed
NMC000602,North America,United States,Pro,46,28,10,0,1,1,1086,App,Renewed
NMC000603,North America,United States,Pro,6,21,6,0,1,2,1220,App,Renewed
NMC000604,North America,United States,Pro,30,15,7,0,2,10,1564,API,Renewed
NMC000605,North America,Canada,Pro,34,17,6,0,1,5,1534,App,Renewed
NMC000606,Asia,India,Free,5,16,7,0,1,4,227,App,Skipped
NMC000607,Asia,India,Free,7,13,2,0,3,5,142,App,Skipped
NMC000608,North America,United States,Pro,23,21,5,0,3,1,1266,API,Renewed
NMC000609,Asia,Singapore,Business,27,24,8,0,0,2,3451,API,Renewed
NMC000610,Latin America,Peru,Free,1,7,6,0,1,51,238,App,Renewed
NMC000611,Africa,Tanzania,Free,3,11,4,0,2,10,157,App,Renewed
NMC000612,Africa,Ghana,Business,18,22,7,1,2,2,3534,API,Renewed
NMC000613,North America,United States,Business,48,26,9,0,0,1,2510,App,Renewed
NMC000614,Europe,France,Pro,26,23,7,0,1,7,2688,API,Downgraded
NMC000615,Africa,South Africa,Business,12,19,7,1,6,6,2508,App,Renewed
NMC000616,Asia,Singapore,Free,20,3,5,0,2,28,107,API,Downgraded
NMC000617,Africa,Ghana,Business,24,30,8,1,4,1,3897,App,Renewed
NMC000618,Oceania,Australia,Free,9,5,4,0,3,82,238,API,Skipped
NMC000619,Asia,Japan,Pro,16,25,7,0,1,2,1978,App,Renewed
NMC000620,Europe,France,Free,3,14,2,0,0,24,236,API,Skipped
NMC000621,Africa,Ghana,Business,23,23,8,0,4,2,3757,API,Renewed
NMC000622,North America,United States,Pro,12,23,7,0,0,4,1691,App,Renewed
NMC000623,North America,United States,Free,3,9,2,0,1,19,116,App,Skipped
NMC000624,North America,United States,Free,4,15,1,0,0,8,212,App,Downgraded
NMC000625,Africa,Morocco,Pro,26,18,10,0,0,11,1793,API,Downgraded
NMC000626,Africa,Senegal,Business,48,21,8,1,1,3,3943,API,Renewed
NMC000627,North America,United States,Free,8,12,1,0,0,9,152,App,Renewed
NMC000628,Europe,Italy,Free,9,8,4,0,0,11,89,App,Downgraded
NMC000629,Europe,Netherlands,Pro,21,27,7,0,1,1,1815,API,Renewed
NMC000630,Europe,Spain,Free,7,1,4,0,1,28,60,App,Skipped
NMC000631,North America,United States,Pro,6,19,4,0,0,9,1084,App,Renewed
NMC000632,Europe,Spain,Free,1,7,3,0,2,2,96,App,Skipped
NMC000633,North America,United States,Pro,20,23,6,0,0,6,2419,API,Renewed
NMC000634,Europe,Sweden,Pro,7,27,6,0,1,1,1033,App,Skipped
NMC000635,North America,United States,Pro,6,25,7,0,3,2,2367,API,Renewed
NMC000636,Europe,Spain,Pro,9,18,4,0,1,13,1387,API,Downgraded
NMC000637,Africa,South Africa,Free,8,12,5,0,0,8,229,App,Skipped
NMC000638,Africa,Nigeria,Free,3,5,5,0,0,19,145,App,Skipped
NMC000639,North America,United States,Pro,20,30,8,0,0,1,2008,API,Renewed
NMC000640,Europe,Netherlands,Business,11,30,10,0,1,2,2403,App,Renewed
NMC000641,Africa,South Africa,Pro,5,15,6,1,1,4,1337,API,Downgraded
NMC000642,Europe,Italy,Business,24,26,10,1,1,6,4392,App,Renewed
NMC000643,Africa,Nigeria,Free,6,11,5,0,0,3,147,App,Skipped
NMC000644,Latin America,Peru,Free,5,11,6,0,1,20,161,App,Renewed
NMC000645,Europe,Netherlands,Free,11,4,5,0,2,62,99,App,Skipped
NMC000646,Oceania,Australia,Business,31,21,8,0,2,2,1967,App,Renewed
NMC000647,Africa,Egypt,Business,32,15,10,0,3,9,4011,API,Renewed
NMC000648,Europe,Germany,Business,48,27,9,0,3,6,6063,API,Renewed
NMC000649,Asia,Japan,Free,10,6,3,0,1,12,162,API,Downgraded
NMC000650,Oceania,Australia,Free,4,10,7,0,0,21,189,App,Skipped
NMC000651,Europe,United Kingdom,Free,17,1,7,0,1,74,111,App,Skipped
NMC000652,Europe,Netherlands,Business,30,26,6,0,2,0,3254,API,Renewed
NMC000653,Europe,United Kingdom,Pro,13,24,5,0,0,3,995,API,Downgraded
NMC000654,Europe,Germany,Business,20,26,10,0,6,1,5078,API,Renewed
NMC000655,Latin America,Peru,Pro,15,15,8,0,2,13,1048,App,Skipped
NMC000656,Asia,India,Pro,27,29,8,0,0,1,2177,API,Renewed
NMC000657,Europe,United Kingdom,Pro,14,20,9,0,2,3,1947,App,Renewed
NMC000658,Africa,Botswana,Pro,20,12,7,1,0,2,824,API,Downgraded
NMC000659,North America,United States,Pro,6,21,6,0,0,1,1245,App,Skipped
NMC000660,North America,Mexico,Free,1,19,1,0,2,14,208,App,Renewed
NMC000661,Africa,Nigeria,Pro,5,17,5,0,1,3,656,App,Downgraded
NMC000662,Africa,Morocco,Free,6,15,5,0,1,3,214,App,Skipped
NMC000663,Africa,Côte d’Ivoire,Free,6,14,5,0,1,9,245,API,Renewed
NMC000664,Africa,Nigeria,Free,8,8,5,0,2,4,100,App,Skipped
NMC000665,North America,United States,Pro,17,16,5,0,0,10,1477,API,Renewed
NMC000666,Africa,Ghana,Pro,25,16,8,0,1,8,1019,API,Renewed
NMC000667,Asia,Singapore,Free,5,13,3,0,0,5,129,App,Skipped
NMC000668,Asia,India,Pro,15,14,8,0,2,10,341,App,Renewed
NMC000669,North America,Canada,Pro,11,19,8,0,0,4,1395,App,Renewed
NMC000670,Africa,Nigeria,Free,12,14,8,0,0,10,239,API,Renewed
NMC000671,Europe,Italy,Pro,23,26,8,1,3,1,2894,API,Renewed
NMC000672,North America,United States,Business,19,23,7,0,1,2,5499,API,Renewed
NMC000673,Africa,Tanzania,Pro,21,21,8,0,1,11,1624,API,Renewed
NMC000674,North America,United States,Free,3,17,2,0,1,8,250,App,Skipped
NMC000675,Africa,Nigeria,Free,17,19,6,0,2,3,183,App,Skipped
NMC000676,Africa,Rwanda,Free,8,16,3,0,3,10,227,App,Skipped
NMC000677,Africa,Ghana,Pro,16,22,8,0,0,4,928,App,Renewed
NMC000678,Asia,India,Free,9,17,8,0,0,23,290,App,Skipped
NMC000679,Latin America,Chile,Free,8,8,3,0,1,26,129,App,Skipped
NMC000680,Asia,Philippines,Free,16,13,7,0,2,19,227,App,Renewed
NMC000681,Latin America,Brazil,Free,11,8,3,0,3,39,83,App,Downgraded
NMC000682,Africa,Uganda,Business,12,17,6,0,3,10,2909,API,Renewed
NMC000683,Africa,Senegal,Business,22,27,4,0,2,1,2579,API,Skipped
NMC000684,Africa,Nigeria,Free,26,13,4,0,1,18,204,App,Renewed
NMC000685,Europe,United Kingdom,Pro,7,18,5,0,4,6,1151,API,Skipped
NMC000686,Africa,Ghana,Pro,8,24,9,0,2,7,2654,API,Renewed
NMC000687,Asia,Singapore,Free,11,6,4,0,1,20,110,App,Renewed
NMC000688,Europe,Sweden,Pro,32,24,10,0,0,5,2456,API,Renewed
NMC000689,North America,Canada,Pro,8,19,7,1,1,10,1191,API,Renewed
NMC000690,North America,United States,Pro,10,25,10,0,3,4,2116,App,Renewed
